group,subgroup,species,min_depth,max_depth,location,longitude,latitude,survey_min,survey_max,season,ref_id
mollusca,bivalvia,Chamelea gallina,44,44,spain,1,39,25,800,spr/sum,1
mollusca,bivalvia,Crassostrea gigas,25,146,spain,1,39,25,800,spr/sum,1
mollusca,bivalvia,Cuspidaria cuspidata,284,687,spain,1,39,25,800,spr/sum,1
mollusca,bivalvia,Flexopecten flexuosus,34,43,spain,1,39,25,800,spr/sum,1
mollusca,bivalvia,Glossus humanus,43,232,spain,1,39,25,800,spr/sum,1
mollusca,bivalvia,Glycymeris glycymeris,77,77,spain,1,39,25,800,spr/sum,1
mollusca,bivalvia,Hiatella arctica,77,77,spain,1,39,25,800,spr/sum,1
mollusca,bivalvia,Laevicardium crassum,46,93,spain,1,39,25,800,spr/sum,1
mollusca,bivalvia,Laevicardium oblongum,26,78,spain,1,39,25,800,spr/sum,1
mollusca,bivalvia,Lima lima,59,59,spain,1,39,25,800,spr/sum,1
mollusca,bivalvia,Mimachlamys varia,27,422,spain,1,39,25,800,spr/sum,1
mollusca,bivalvia,Mytilus edulis,47,47,spain,1,39,25,800,spr/sum,1
mollusca,bivalvia,Mytilus galloprovincialis,47,651,spain,1,39,25,800,spr/sum,1
mollusca,bivalvia,Neopycnodonte cochlear,44,344,spain,1,39,25,800,spr/sum,1
mollusca,bivalvia,Nucula sulcata,81,687,spain,1,39,25,800,spr/sum,1
mollusca,bivalvia,Ostrea edulis,27,612,spain,1,39,25,800,spr/sum,1
mollusca,bivalvia,Palliolum incomparabile,60,81,spain,1,39,25,800,spr/sum,1
mollusca,bivalvia,Pecten jacobaeus,27,77,spain,1,39,25,800,spr/sum,1
mollusca,bivalvia,Pecten maximus,33,235,spain,1,39,25,800,spr/sum,1
mollusca,bivalvia,Pinna nobilis,47,126,spain,1,39,25,800,spr/sum,1
mollusca,bivalvia,Pteria hirundo,37,780,spain,1,39,25,800,spr/sum,1
mollusca,bivalvia,Spisula solida,525,608,spain,1,39,25,800,spr/sum,1
mollusca,bivalvia,Spisula subtruncata,75,471,spain,1,39,25,800,spr/sum,1
mollusca,bivalvia,Tapes decussata,140,140,spain,1,39,25,800,spr/sum,1
mollusca,bivalvia,Thracia phaseolina,68,82,spain,1,39,25,800,spr/sum,1
mollusca,bivalvia,Venus casina,34,643,spain,1,39,25,800,spr/sum,1
mollusca,bivalvia,Venus nux,38,263,spain,1,39,25,800,spr/sum,1
mollusca,bivalvia,Venus verrucosa,57,76,spain,1,39,25,800,spr/sum,1
mollusca,cephalopoda,Abralia veranyi,42,799,spain,1,39,25,800,spr/sum,1
mollusca,cephalopoda,Alloteuthis media,25,688,spain,1,39,25,800,spr/sum,1
mollusca,cephalopoda,Alloteuthis subulata,27,451,spain,1,39,25,800,spr/sum,1
mollusca,cephalopoda,Ancistroteuthis lichtensteinii,81,793,spain,1,39,25,800,spr/sum,1
mollusca,cephalopoda,Bathypolypus sponsalis,47,807,spain,1,39,25,800,spr/sum,1
mollusca,cephalopoda,Brachioteuthis riisei,348,773,spain,1,39,25,800,spr/sum,1
mollusca,cephalopoda,Eledone cirrhosa,30,695,spain,1,39,25,800,spr/sum,1
mollusca,cephalopoda,Eledone moschata,26,395,spain,1,39,25,800,spr/sum,1
mollusca,cephalopoda,Heteroteuthis dispar,138,799,spain,1,39,25,800,spr/sum,1
mollusca,cephalopoda,Histioteuthis bonnellii,138,761,spain,1,39,25,800,spr/sum,1
mollusca,cephalopoda,Histioteuthis reversa,317,754,spain,1,39,25,800,spr/sum,1
mollusca,cephalopoda,Illex coindetii,38,723,spain,1,39,25,800,spr/sum,1
mollusca,cephalopoda,Loligo forbesii,45,740,spain,1,39,25,800,spr/sum,1
mollusca,cephalopoda,Loligo vulgaris,27,398,spain,1,39,25,800,spr/sum,1
mollusca,cephalopoda,Neorossia caroli,47,807,spain,1,39,25,800,spr/sum,1
mollusca,cephalopoda,Octopus defilippi,44,462,spain,1,39,25,800,spr/sum,1
mollusca,cephalopoda,Octopus macropus,44,136,spain,1,39,25,800,spr/sum,1
mollusca,cephalopoda,Octopus salutii,77,599,spain,1,39,25,800,spr/sum,1
mollusca,cephalopoda,Octopus vulgaris,25,312,spain,1,39,25,800,spr/sum,1
mollusca,cephalopoda,Ocythoe tuberculata,116,116,spain,1,39,25,800,spr/sum,1
mollusca,cephalopoda,Onychoteuthis banksii,82,744,spain,1,39,25,800,spr/sum,1
mollusca,cephalopoda,Opisthoteuthis agassizii,687,780,spain,1,39,25,800,spr/sum,1
mollusca,cephalopoda,Pteroctopus tetracirrhus,80,737,spain,1,39,25,800,spr/sum,1
mollusca,cephalopoda,Rondeletiola minor,44,720,spain,1,39,25,800,spr/sum,1
mollusca,cephalopoda,Rossia macrosoma,68,786,spain,1,39,25,800,spr/sum,1
mollusca,cephalopoda,Scaeurgus unicirrhus,44,707,spain,1,39,25,800,spr/sum,1
mollusca,cephalopoda,Sepia elegans,27,427,spain,1,39,25,800,spr/sum,1
mollusca,cephalopoda,Sepia officinalis,25,143,spain,1,39,25,800,spr/sum,1
mollusca,cephalopoda,Sepia orbignyana,48,608,spain,1,39,25,800,spr/sum,1
mollusca,cephalopoda,Sepietta neglecta,41,90,spain,1,39,25,800,spr/sum,1
mollusca,cephalopoda,Sepietta obscura,27,157,spain,1,39,25,800,spr/sum,1
mollusca,cephalopoda,Sepietta oweniana,27,761,spain,1,39,25,800,spr/sum,1
mollusca,cephalopoda,Sepiola affinis,37,81,spain,1,39,25,800,spr/sum,1
mollusca,cephalopoda,Sepiola intermedia,37,90,spain,1,39,25,800,spr/sum,1
mollusca,cephalopoda,Sepiola ligulata,83,176,spain,1,39,25,800,spr/sum,1
mollusca,cephalopoda,Sepiola robusta,47,81,spain,1,39,25,800,spr/sum,1
mollusca,cephalopoda,Stoloteuthis leucoptera,309,786,spain,1,39,25,800,spr/sum,1
mollusca,cephalopoda,Todarodes sagittatus,56,823,spain,1,39,25,800,spr/sum,1
mollusca,cephalopoda,Todaropsis eblanae,42,760,spain,1,39,25,800,spr/sum,1
mollusca,cephalopoda,Vampyroteuthis infernalis,71,71,spain,1,39,25,800,spr/sum,1
mollusca,gastropoda,Aplysia fasciata,51,51,spain,1,39,25,800,spr/sum,1
mollusca,gastropoda,Aplysia punctata,51,90,spain,1,39,25,800,spr/sum,1
mollusca,gastropoda,Aporrhais pespelecani,37,694,spain,1,39,25,800,spr/sum,1
mollusca,gastropoda,Aporrhais serresianus,34,799,spain,1,39,25,800,spr/sum,1
mollusca,gastropoda,Armina maculata,62,128,spain,1,39,25,800,spr/sum,1
mollusca,gastropoda,Armina tigrina,43,128,spain,1,39,25,800,spr/sum,1
mollusca,gastropoda,Astraea rugosa,40,78,spain,1,39,25,800,spr/sum,1
mollusca,gastropoda,Berthella aurantiaca,57,82,spain,1,39,25,800,spr/sum,1
mollusca,gastropoda,Bolinus brandaris,25,732,spain,1,39,25,800,spr/sum,1
mollusca,gastropoda,Buccinulum corneum,26,771,spain,1,39,25,800,spr/sum,1
mollusca,gastropoda,Buccinum humphreysianum,88,799,spain,1,39,25,800,spr/sum,1
mollusca,gastropoda,Calliostoma granulatum,34,635,spain,1,39,25,800,spr/sum,1
mollusca,gastropoda,Calliostoma zizyphinum,62,362,spain,1,39,25,800,spr/sum,1
mollusca,gastropoda,Callumbonella suturalis,57,586,spain,1,39,25,800,spr/sum,1
mollusca,gastropoda,Calyptraea chinensis,48,80,spain,1,39,25,800,spr/sum,1
mollusca,gastropoda,Cancellaria cancellata,27,509,spain,1,39,25,800,spr/sum,1
mollusca,gastropoda,Capulus ungaricus,77,77,spain,1,39,25,800,spr/sum,1
mollusca,gastropoda,Cassidaria echinopora,49,776,spain,1,39,25,800,spr/sum,1
mollusca,gastropoda,Cassidaria tyrrhena,53,807,spain,1,39,25,800,spr/sum,1
mollusca,gastropoda,Charonia lampas,52,518,spain,1,39,25,800,spr/sum,1
mollusca,gastropoda,Colus gracilis,95,799,spain,1,39,25,800,spr/sum,1
mollusca,gastropoda,Colus jeffreysianus,518,799,spain,1,39,25,800,spr/sum,1
mollusca,gastropoda,Coralliophila squamosa,114,114,spain,1,39,25,800,spr/sum,1
mollusca,gastropoda,Cymatium corrugatum,34,115,spain,1,39,25,800,spr/sum,1
mollusca,gastropoda,Cymbium olla,38,82,spain,1,39,25,800,spr/sum,1
mollusca,gastropoda,Cymbulia peronii,71,823,spain,1,39,25,800,spr/sum,1
mollusca,gastropoda,Diodora italica,41,73,spain,1,39,25,800,spr/sum,1
mollusca,gastropoda,Discodoris atromaculata,47,71,spain,1,39,25,800,spr/sum,1
mollusca,gastropoda,Doris pseudoargus,58,92,spain,1,39,25,800,spr/sum,1
mollusca,gastropoda,Doris verrucosa,108,799,spain,1,39,25,800,spr/sum,1
mollusca,gastropoda,Euspira catena,417,514,spain,1,39,25,800,spr/sum,1
mollusca,gastropoda,Euspira fusca,44,807,spain,1,39,25,800,spr/sum,1
mollusca,gastropoda,Fusinus rostratus,43,694,spain,1,39,25,800,spr/sum,1
mollusca,gastropoda,Fusiturris similis,235,799,spain,1,39,25,800,spr/sum,1
mollusca,gastropoda,Fusiturris undatiruga,126,619,spain,1,39,25,800,spr/sum,1
mollusca,gastropoda,Gastropteron rubrum,60,174,spain,1,39,25,800,spr/sum,1
mollusca,gastropoda,Hadriania carticuloides,60,80,spain,1,39,25,800,spr/sum,1
mollusca,gastropoda,Hexaplex trunculus,25,188,spain,1,39,25,800,spr/sum,1
mollusca,gastropoda,Hypselodoris picta,58,58,spain,1,39,25,800,spr/sum,1
mollusca,gastropoda,Lamellaria perspicua,48,48,spain,1,39,25,800,spr/sum,1
mollusca,gastropoda,Lunatia grossularia,78,428,spain,1,39,25,800,spr/sum,1
mollusca,gastropoda,Marionia blainvillea,54,54,spain,1,39,25,800,spr/sum,1
mollusca,gastropoda,Nassarius incrassatus,34,34,spain,1,39,25,800,spr/sum,1
mollusca,gastropoda,Nassarius reticulatus,80,80,spain,1,39,25,800,spr/sum,1
mollusca,gastropoda,Naticarius punctatus,48,48,spain,1,39,25,800,spr/sum,1
mollusca,gastropoda,Ocenebra erinaceus,38,140,spain,1,39,25,800,spr/sum,1
mollusca,gastropoda,Phalium saburon,64,771,spain,1,39,25,800,spr/sum,1
mollusca,gastropoda,Philine aperta,62,131,spain,1,39,25,800,spr/sum,1
mollusca,gastropoda,Platydoris argo,42,107,spain,1,39,25,800,spr/sum,1
mollusca,gastropoda,Pleurobranchaea meckeli,26,274,spain,1,39,25,800,spr/sum,1
mollusca,gastropoda,Pseudosimnia carnea,112,112,spain,1,39,25,800,spr/sum,1
mollusca,gastropoda,Ranella olearium,26,758,spain,1,39,25,800,spr/sum,1
mollusca,gastropoda,Scaphander lignarius,36,750,spain,1,39,25,800,spr/sum,1
mollusca,gastropoda,Semicassis granulata,529,529,spain,1,39,25,800,spr/sum,1
mollusca,gastropoda,Semicassis undulata,62,62,spain,1,39,25,800,spr/sum,1
mollusca,gastropoda,Strombus gigas,528,528,spain,1,39,25,800,spr/sum,1
mollusca,gastropoda,Tethys fimbria,38,240,spain,1,39,25,800,spr/sum,1
mollusca,gastropoda,Turritella communis,37,117,spain,1,39,25,800,spr/sum,1
mollusca,gastropoda,Umbraculum umbraculum,44,758,spain,1,39,25,800,spr/sum,1
mollusca,gastropoda,Xenophora crispa,36,674,spain,1,39,25,800,spr/sum,1
chordata,osteichthyes,Alosa fallax,82,126,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Anthias anthias,104,104,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Aphia minuta,80,80,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Arctozenus risso,405,516,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Argentina sphyraena,107,433,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Argyropelecus hemigymnus,355,693,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Argyrosomus regius,407,407,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Ariosoma balearicum,112,391,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Arnoglossus kessleri,10,126,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Arnoglossus laterna,19,389,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Arnoglossus rueppelii,116,389,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Arnoglossus thori,25,34,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Aspitrigla cuculus,40,346,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Aulopus filamentosus,159,196,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Bathophilus nigerrimus,553,593,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Bathypterois mediterraneus,555,555,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Benthocometes robustus,401,650,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Blennius ocellaris,26,139,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Boops boops,10,296,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Bothus podas,10,29,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Callanthias ruber,120,463,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Callionymus maculatus,32,588,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Callionymus risso,180,180,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Capros aper,40,596,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Carapus acus,80,80,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Centracanthus cirrus,350,350,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Centrolophus niger,374,650,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Cepola macrophthalma,19,180,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Ceratoscopelus maderensis,255,606,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Chauliodus sloani,272,626,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Chelidonichthys lucerna,19,177,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Chelidonichthys obscurus,34,123,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,chondrichthyes,Chimera monstrosa,548,597,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Chlorophthalmus agassizi,108,626,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Citharus linguatula,68,393,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Coelorinchus caelorhincus,255,693,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Conger conger,25,562,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,chondrichthyes,Dalatias licha,533,614,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Dalophis imberbis,55,115,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Deltentosteus quadrimaculatus,29,391,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Dentex dentex,45,45,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Diaphus metopoclampus,328,606,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Diaphus rafinesquii,369,693,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Dicentrarchus labrax,19,72,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Diplodus annularis,10,177,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Diplodus sargus,43,47,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Diplodus vulgaris,66,79,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,chondrichthyes,Dipturus oxyrinchus,346,350,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Echelus myrus,33,121,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Echiodon dentatus,408,408,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Electrona risso,393,561,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Engraulis encrasicolus,31,138,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Epigonus constanciae,332,523,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Epigonus denticulatus,255,626,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Epigonus telescopus,329,610,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Epinephelus aeneus,47,82,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,chondrichthyes,Etmopterus spinax,389,693,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Gadella maraldi,329,693,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Gadiculus argenteus,165,610,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Gaidropsarus biscayensis,62,626,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Gaidropsarus mediterraneus,116,610,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,chondrichthyes,Galeus melastomus,295,693,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Glossanodon leioglossus,112,360,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Gnathophis mystax,107,433,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Gobius geniporus,26,383,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Gobius niger,26,379,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Gonostoma denudatum,310,693,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Helicolenus dactylopterus,106,614,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Hippocampus hippocampus,35,35,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Hoplostethus mediterraneus,329,693,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Hygophum benoiti,555,555,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Hygophum hygomii,377,561,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Hymenocephalus italicus,296,693,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Ichthyococcus ovatus,693,693,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Labrus mixtus,10,10,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Lampanyctus crocodilus,332,693,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Lampanyctus pusillus,407,573,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Lepidopus caudatus,47,614,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Lepidorhombus boscii,114,610,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Lepidorhombus whiffiagonis,114,433,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Lepidotrigla cavillone,26,350,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Lepidotrigla dieuzeidei,50,283,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Lesueurigobius friesii,62,385,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Lesueurigobius suerii,33,360,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Lithognathus mormyrus,10,93,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Lobianchia dofleini,348,561,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Lobianchia gemellarii,410,564,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Lophius budegassa,40,614,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Lophius piscatorius,62,604,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Macroramphosus scolopax,31,355,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Maurolicus muelleri,182,544,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Merluccius merluccius,26,610,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Micromesistius poutassou,121,610,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Molva dypterygia,114,621,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Mora moro,296,626,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Mugil cephalus,62,62,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Mullus barbatus,10,249,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Mullus surmuletus,10,180,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Muraena helena,81,104,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Myctophum punctatum,337,693,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,chondrichthyes,Mylobatis aquila,25,25,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Nansenia oblita,113,395,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Nemichthys scolopaceus,170,170,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Nettastoma melanurum,255,626,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Nezumia aequalis,516,626,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Nezumia sclerorhynchus,305,650,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Notacanthus bonaparte,355,626,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Notoscopelus elongatus,336,581,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Ophichthus rufus,16,123,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Ophidion barbatum,74,74,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Ophisurus serpens,408,408,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Pagellus acarne,19,391,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Pagellus bogaraveo,72,570,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Pagellus erythrinus,10,283,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Pagrus pagrus,10,79,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Paralepis speciosa,516,541,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Peristedion cataphractum,120,610,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Phycis blennoides,77,693,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Phycis phycis,115,532,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,chondrichthyes,Raja clavata,239,457,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,chondrichthyes,Raja miraletus,31,316,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,chondrichthyes,Raja polystigma,72,295,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Sardina pilchardus,26,187,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Sardinella aurita,26,116,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Schedophilus ovalis,585,585,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Scomber scombrus,111,111,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Scorpaena elongata,76,249,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Scorpaena loppei,45,80,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Scorpaena maderensis,43,43,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Scorpaena notata,47,82,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Scorpaena porcus,10,80,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Scorpaena scrofa,62,283,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,chondrichthyes,Scyliorhinus canicula,239,585,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,chondrichthyes,Scyliorhinus stellaris,104,409,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Seriola dumerili,10,62,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Serranus cabrilla,25,120,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Serranus hepatus,25,296,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Solea solea,81,81,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Sparus aurata,32,32,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Sphyraena sphyraena,34,45,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Spicara maena,10,187,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Spicara smaris,26,172,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,chondrichthyes,Squalus acanthias,532,532,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Stomias boa,383,650,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Stromateus fiatola,150,150,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Symbolophorus veranyi,385,581,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Symphurus ligulatus,34,621,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Symphurus nigrescens,38,614,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Synchiropus phaeton,108,555,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,osteichthyes,Synodus saurus,10,62,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
chordata,chondrichthyes,Torpedo marmorata,26,408,S tyrrhenian,13.9,38.7,10,693,spr/sum,5
